,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Air temperature [F],Process temperature [F],Power consumption [W],Temperature difference [F],Temperature ratio,Failure
161,L,0.14202561117578583,0.6662087912087912,0.8616600790513833,1,Overstrain Failure,0.32608695652174013,0.2962962962963003,0.09461871074211006,0.029790660225439858,1.100543478260858,1
162,L,0.2433061699650757,0.43543956043956045,0.0,0,No Failure,0.32608695652174013,0.2962962962963003,0.10594513170182555,0.029790660225439858,1.100543478260858,0
163,M,0.17462165308498256,0.5494505494505494,0.007905138339920948,0,No Failure,0.33695652173912727,0.30864197530864157,0.09594596323350689,0.0283145464304857,1.0917391304347739,0
164,M,0.15832363213038425,0.5467032967032966,0.01976284584980237,0,No Failure,0.3478260869565215,0.32098765432098997,0.08655605163172105,0.02683843263553154,1.0836120401337708,0
165,L,0.3288707799767171,0.30494505494505497,0.03162055335968379,0,No Failure,0.3478260869565215,0.33333333333333126,0.10028751806982308,0.014492753623190247,1.043478260869571,0
166,H,0.25844004656577424,0.39560439560439564,0.03952569169960474,0,No Failure,0.33695652173912727,0.30864197530864157,0.10224001842162499,0.0283145464304857,1.0917391304347739,0
167,H,0.16880093131548313,0.5370879120879121,0.05928853754940711,0,No Failure,0.33695652173912727,0.32098765432098997,0.09066093975872788,0.0159688674181373,1.0497491638795813,0
168,L,0.15424912689173464,0.8035714285714285,0.07905138339920947,1,Power Failure,0.33695652173912727,0.32098765432098997,0.12395019125228676,0.0159688674181373,1.0497491638795813,1
169,L,0.08731082654249134,0.7596153846153846,0.08695652173913043,0,No Failure,0.33695652173912727,0.32098765432098997,0.06632264708516168,0.0159688674181373,1.0497491638795813,0
170,M,0.25727590221187435,0.4285714285714286,0.09486166007905138,0,No Failure,0.33695652173912727,0.30864197530864157,0.11026110094794615,0.0283145464304857,1.0917391304347739,0
171,L,0.1711292200232829,0.6456043956043955,0.1067193675889328,0,No Failure,0.3152173913043459,0.2962962962963003,0.11048177666338319,0.01892109500804562,1.0638586956521532,0
172,M,0.440046565774156,0.23351648351648352,0.11462450592885375,0,No Failure,0.30434782608695876,0.2839506172839519,0.10275812662308588,0.020397208803006883,1.0718336483931978,0
173,M,0.24621653084982542,0.41071428571428575,0.12648221343873517,0,No Failure,0.3152173913043459,0.2839506172839519,0.10112464659903544,0.03126677402039402,1.1101134215500827,0
174,L,0.08032596041909201,0.7486263736263735,0.13833992094861658,0,No Failure,0.3152173913043459,0.2962962962963003,0.060134132456600466,0.01892109500804562,1.0638586956521532,0
175,L,0.12456344586728763,0.5453296703296703,0.14624505928853754,0,No Failure,0.3152173913043459,0.2962962962963003,0.06792814286993569,0.01892109500804562,1.0638586956521532,0
176,L,0.2619324796274739,0.4244505494505495,0.1541501976284585,0,No Failure,0.3152173913043459,0.2962962962963003,0.11117738489682616,0.01892109500804562,1.0638586956521532,0
177,L,0.4772991850989524,0.24175824175824173,0.16205533596837943,0,No Failure,0.3152173913043459,0.30864197530864157,0.11539101178216431,0.006575415995704326,1.0213043478260821,0
178,L,0.15599534342258448,0.6373626373626373,0.16996047430830039,0,No Failure,0.3152173913043459,0.30864197530864157,0.09942560350010878,0.006575415995704326,1.0213043478260821,0
179,L,0.07916181606519213,0.6318681318681317,0.17786561264822134,0,No Failure,0.3152173913043459,0.32098765432098997,0.05001982883240161,-0.005770263016644073,0.9820234113712244,0
180,L,0.17869615832363217,0.6332417582417582,0.18577075098814227,0,No Failure,0.3152173913043459,0.32098765432098997,0.11315786948790443,-0.005770263016644073,0.9820234113712244,0
181,H,0.38183934807916187,0.2802197802197802,0.19367588932806323,0,No Failure,0.3152173913043459,0.32098765432098997,0.1069989381980069,-0.005770263016644073,0.9820234113712244,0
182,M,0.10128055878928988,0.6085164835164835,0.2134387351778656,0,No Failure,0.30434782608695876,0.30864197530864157,0.06163088948304315,-0.004294149221682808,0.9860869565217477,0
183,L,0.1845168800931316,0.5068681318681318,0.225296442687747,0,No Failure,0.30434782608695876,0.30864197530864157,0.0935257263109417,-0.004294149221682808,0.9860869565217477,0
184,L,0.29045401629802103,0.36813186813186816,0.23320158102766797,0,No Failure,0.3152173913043459,0.30864197530864157,0.10692537962619457,0.006575415995704326,1.0213043478260821,0
185,L,0.1618160651920839,0.47252747252747257,0.24110671936758893,0,No Failure,0.3152173913043459,0.30864197530864157,0.07646253629955614,0.006575415995704326,1.0213043478260821,0
186,L,0.0774155995343423,0.7170329670329669,0.24901185770750986,0,No Failure,0.30434782608695876,0.32098765432098997,0.05550953702874543,-0.016639828234031206,0.948160535117057,0
187,L,0.1228172293364378,0.5398351648351648,0.2569169960474308,0,No Failure,0.3152173913043459,0.33333333333333126,0.06630105924343413,-0.018115942028985366,0.9456521739130436,0
188,L,0.2549476135040746,0.4093406593406594,0.26482213438735175,0,No Failure,0.32608695652174013,0.34567901234567966,0.10436042420908548,-0.019592055823939525,0.9433229813664608,0
189,M,0.21594877764842846,0.5439560439560439,0.2727272727272727,0,No Failure,0.32608695652174013,0.33333333333333126,0.1174666427867825,-0.0072463768115911265,0.9782608695652265,0
190,L,0.17986030267753206,0.6332417582417582,0.2845849802371541,0,No Failure,0.3152173913043459,0.33333333333333126,0.11389505430541522,-0.018115942028985366,0.9456521739130436,0
191,L,0.2898719441210711,0.42307692307692313,0.2924901185770751,0,No Failure,0.3152173913043459,0.33333333333333126,0.12263813020506856,-0.018115942028985366,0.9456521739130436,0
192,H,0.13387660069848661,0.6593406593406592,0.30039525691699603,0,No Failure,0.3152173913043459,0.33333333333333126,0.08827028617482632,-0.018115942028985366,0.9456521739130436,0
193,H,0.2968568102444704,0.42307692307692313,0.3201581027667984,0,No Failure,0.3152173913043459,0.33333333333333126,0.12559326587266056,-0.018115942028985366,0.9456521739130436,0
194,M,0.878928987194412,0.09478021978021976,0.33992094861660077,1,Power Failure,0.3152173913043459,0.34567901234567966,0.08330508257749233,-0.030461621041333764,0.9118788819875704,1
195,L,0.1658905704307334,0.5370879120879121,0.3517786561264822,0,No Failure,0.32608695652174013,0.34567901234567966,0.08909782010771533,-0.019592055823939525,0.9433229813664608,0
196,H,0.1536670547147847,0.6277472527472527,0.35968379446640314,0,No Failure,0.32608695652174013,0.35802469135802895,0.09646407143496787,-0.03193773483628881,0.9107946026986427,0
197,M,0.20896391152502913,0.5096153846153846,0.3794466403162055,0,No Failure,0.33695652173912727,0.35802469135802895,0.10649122414256292,-0.021068169618901678,0.9411544227885856,0
198,L,0.2444703143189756,0.4285714285714286,0.3913043478260869,0,No Failure,0.33695652173912727,0.37037037037037024,0.10477299185098955,-0.03341384863124297,0.909782608695644,0
199,L,0.15424912689173464,0.5947802197802198,0.3992094861660079,0,No Failure,0.33695652173912727,0.35802469135802895,0.09174432959357294,-0.021068169618901678,0.9411544227885856,0
200,L,0.2566938300349244,0.4285714285714286,0.40711462450592883,0,No Failure,0.33695652173912727,0.35802469135802895,0.11001164144353905,-0.021068169618901678,0.9411544227885856,0
201,L,0.23690337601862632,0.5137362637362637,0.4150197628458498,0,No Failure,0.32608695652174013,0.34567901234567966,0.12170585526231625,-0.019592055823939525,0.9433229813664608,0
202,M,0.2724097788125728,0.43818681318681324,0.4229249011857707,0,No Failure,0.33695652173912727,0.34567901234567966,0.11936637285880594,-0.008722490606552391,0.9747670807453306,0
203,L,0.18742724097788133,0.46840659340659335,0.43478260869565216,0,No Failure,0.33695652173912727,0.34567901234567966,0.08779215545804606,-0.008722490606552391,0.9747670807453306,0
204,L,0.33352735739231665,0.3983516483516483,0.4426877470355731,0,No Failure,0.33695652173912727,0.34567901234567966,0.13286117258759866,-0.008722490606552391,0.9747670807453306,0
205,M,0.10244470314318976,0.6758241758241758,0.450592885375494,0,No Failure,0.3478260869565215,0.35802469135802895,0.06923460706929857,-0.010198604401507438,0.9715142428785485,0
206,L,0.2566938300349244,0.43269230769230765,0.4624505928853755,0,No Failure,0.3478260869565215,0.37037037037037024,0.11106944568818844,-0.02254428341384873,0.9391304347826084,0
207,M,0.14726426076833532,0.7815934065934066,0.4703557312252964,1,Power Failure,0.33695652173912727,0.37037037037037024,0.11510077524338297,-0.03341384863124297,0.909782608695644,1
208,L,0.24621653084982542,0.4519230769230769,0.48221343873517786,0,No Failure,0.33695652173912727,0.35802469135802895,0.11127093221097879,-0.021068169618901678,0.9411544227885856,0
209,L,0.17986030267753206,0.5521978021978021,0.49011857707509876,0,No Failure,0.33695652173912727,0.35802469135802895,0.09931846384116466,-0.021068169618901678,0.9411544227885856,0
210,L,0.20663562281722936,0.4436813186813187,0.4980237154150197,0,No Failure,0.33695652173912727,0.37037037037037024,0.09168036561808392,-0.03341384863124297,0.909782608695644,0
211,L,0.23690337601862632,0.41346153846153844,0.5059288537549407,0,No Failure,0.3478260869565215,0.37037037037037024,0.09795043431539358,-0.02254428341384873,0.9391304347826084,0
212,H,0.10244470314318976,0.6744505494505494,0.5138339920948616,0,No Failure,0.33695652173912727,0.37037037037037024,0.06909388632322276,-0.03341384863124297,0.909782608695644,0
213,L,0.1268917345750874,0.5645604395604394,0.533596837944664,0,No Failure,0.33695652173912727,0.37037037037037024,0.07163805344829795,-0.03341384863124297,0.909782608695644,0
214,M,0.24505238649592553,0.4574175824175824,0.541501976284585,0,No Failure,0.32608695652174013,0.35802469135802895,0.11209127019662528,-0.03193773483628881,0.9107946026986427,0
215,L,0.22118742724097795,0.5013736263736263,0.5533596837944663,0,No Failure,0.32608695652174013,0.35802469135802895,0.11089754250406172,-0.03193773483628881,0.9107946026986427,0
216,L,0.19266589057043082,0.4739010989010988,0.5612648221343873,0,No Failure,0.32608695652174013,0.35802469135802895,0.09130457726208602,-0.03193773483628881,0.9107946026986427,0
217,L,0.2887077997671712,0.3818681318681319,0.5691699604743082,0,No Failure,0.32608695652174013,0.34567901234567966,0.11024830815284835,-0.019592055823939525,0.9433229813664608,0
218,L,0.16239813736903386,0.4711538461538462,0.5770750988142292,0,No Failure,0.32608695652174013,0.35802469135802895,0.07651450702964097,-0.03193773483628881,0.9107946026986427,0
219,M,0.1548311990686846,0.5824175824175825,0.5849802371541502,0,No Failure,0.32608695652174013,0.34567901234567966,0.09017641264439873,-0.019592055823939525,0.9433229813664608,0
220,L,0.1443538998835856,0.6717032967032966,0.5968379446640316,0,No Failure,0.32608695652174013,0.34567901234567966,0.09696299044378208,-0.019592055823939525,0.9433229813664608,0
221,H,0.3835855646100116,0.2815934065934066,0.6047430830039525,0,No Failure,0.33695652173912727,0.34567901234567966,0.10801516585858843,-0.008722490606552391,0.9747670807453306,0
222,L,0.07916181606519213,0.5659340659340659,0.6245059288537549,0,No Failure,0.33695652173912727,0.35802469135802895,0.04480036843249884,-0.021068169618901678,0.9411544227885856,0
223,L,0.23341094295692666,0.42032967032967034,0.6324110671936758,0,No Failure,0.33695652173912727,0.35802469135802895,0.09810954470442247,-0.021068169618901678,0.9411544227885856,0
224,L,0.24214202561117582,0.3502747252747253,0.6403162055335968,0,No Failure,0.32608695652174013,0.35802469135802895,0.0848162314984201,-0.03193773483628881,0.9107946026986427,0
225,L,0.11292200232828875,0.6868131868131867,0.6482213438735177,0,No Failure,0.32608695652174013,0.34567901234567966,0.07755632028041809,-0.019592055823939525,0.9433229813664608,0
226,L,0.09371362048894072,0.6236263736263736,0.6561264822134387,0,No Failure,0.32608695652174013,0.33333333333333126,0.058442285304916325,-0.0072463768115911265,0.9782608695652265,0
227,L,0.21594877764842846,0.4436813186813187,0.6640316205533596,0,No Failure,0.32608695652174013,0.34567901234567966,0.09581243843467362,-0.019592055823939525,0.9433229813664608,0
228,M,0.26833527357392317,0.4574175824175824,0.6719367588932806,0,No Failure,0.32608695652174013,0.34567901234567966,0.12274127211554452,-0.019592055823939525,0.9433229813664608,0
229,L,0.21536670547147851,0.39010989010989017,0.683794466403162,0,No Failure,0.32608695652174013,0.34567901234567966,0.08401668180480756,-0.019592055823939525,0.9433229813664608,0
230,L,0.2339930151338766,0.4258241758241758,0.691699604743083,0,No Failure,0.32608695652174013,0.35802469135802895,0.0996398828179969,-0.03193773483628881,0.9107946026986427,0
231,L,0.13969732246798605,0.5398351648351648,0.6996047430830039,0,No Failure,0.32608695652174013,0.33333333333333126,0.07541352710153643,-0.0072463768115911265,0.9782608695652265,0
232,L,0.14901047729918515,0.6016483516483516,0.7075098814229248,0,No Failure,0.3152173913043459,0.33333333333333126,0.08965190804538886,-0.018115942028985366,0.9456521739130436,0
233,L,0.20023282887077998,0.4271978021978022,0.7154150197628458,0,No Failure,0.3152173913043459,0.33333333333333126,0.08553902442144584,-0.018115942028985366,0.9456521739130436,0
234,L,0.180442374854482,0.5370879120879121,0.7233201581027667,0,No Failure,0.3152173913043459,0.33333333333333126,0.0969134183627781,-0.018115942028985366,0.9456521739130436,0
235,M,0.2980209545983702,0.41071428571428575,0.7312252964426877,0,No Failure,0.30434782608695876,0.32098765432098997,0.1224014634957592,-0.016639828234031206,0.948160535117057,0
236,L,0.19033760186263105,0.4793956043956044,0.7430830039525691,0,No Failure,0.30434782608695876,0.32098765432098997,0.09124700968414592,-0.016639828234031206,0.948160535117057,0
237,M,0.22351571594877773,0.45054945054945056,0.7509881422924901,0,No Failure,0.2934782608695654,0.2962962962963003,0.10070488300988886,-0.002818035426734866,0.9904891304347699,0
238,L,0.130966239813737,0.6387362637362637,0.7628458498023715,0,No Failure,0.2826086956521703,0.2962962962963003,0.08365288669421388,-0.013687600644129994,0.9538043478260619,0
239,L,0.2578579743888243,0.36813186813186816,0.7707509881422925,0,No Failure,0.2934782608695654,0.30864197530864157,0.0949257378244573,-0.015163714439076159,0.9508695652173932,0
240,M,0.09953434225844005,0.6565934065934066,0.7786561264822134,0,No Failure,0.2934782608695654,0.2962962962963003,0.06535359285650322,-0.002818035426734866,0.9904891304347699,0
241,L,0.3544819557625146,0.2815934065934066,0.7905138339920948,0,No Failure,0.2934782608695654,0.2962962962963003,0.09981978149905975,-0.002818035426734866,0.9904891304347699,0
242,L,0.10477299185098954,0.7554945054945054,0.7984189723320158,1,Overstrain Failure,0.2934782608695654,0.30864197530864157,0.07915541966764318,-0.015163714439076159,0.9508695652173932,1
243,L,0.15948777648428414,0.5535714285714285,0.8063241106719367,0,No Failure,0.2934782608695654,0.30864197530864157,0.08828787626808585,-0.015163714439076159,0.9508695652173932,0
244,M,0.13213038416763678,0.6222527472527473,0.8142292490118577,0,No Failure,0.2934782608695654,0.30864197530864157,0.0822184945438729,-0.015163714439076159,0.9508695652173932,0
245,M,0.2671711292200233,0.3791208791208791,0.826086956521739,0,No Failure,0.2826086956521703,0.2962962962963003,0.10129015338561322,-0.013687600644129994,0.9538043478260619,0
246,L,0.24272409778812576,0.40796703296703296,0.8379446640316205,0,No Failure,0.2826086956521703,0.2962962962963003,0.09902343000422163,-0.013687600644129994,0.9538043478260619,0
247,L,0.1752037252619325,0.5728021978021978,0.8458498023715414,0,No Failure,0.2934782608695654,0.30864197530864157,0.10035707889316738,-0.015163714439076159,0.9508695652173932,0
248,L,0.11292200232828875,0.7280219780219779,0.8537549407114624,1,Overstrain Failure,0.2934782608695654,0.32098765432098997,0.08220969949724317,-0.027509393451424557,0.9142976588628703,1
249,L,0.13795110593713622,0.7197802197802198,0.8616600790513833,1,Overstrain Failure,0.2934782608695654,0.32098765432098997,0.09929447735035629,-0.027509393451424557,0.9142976588628703,1
